#movie_id num_critic_for_reviews duration director_facebook_likes actor_3_facebook_likes actor_1_facebook_likes gross num_voted_users cast_total_facebook_likes num_user_for_reviews budget title_year actor_2_facebook_likes imdb_score movie_facebook_likes
2146 111.0 112.0 52.0 347.0 15000.0 6830957.0 11983 16692 147.0 21000000.0 2002.0 1000.0 6.7 365.0
2148 16.0 102.0 18.0 186.0 670.0 15593.0 2295 1562 40.0 21000000.0 1999.0 419.0 5.8 284.0
2149 276.0 91.0 0.0 220.0 34000.0 958319.0 39764 34705 148.0 21000000.0 2011.0 242.0 6.7 17000.0
2150 11.0 114.0 19.0 842.0 1000.0 69700000.0 7748 3688 48.0 35000000.0 1982.0 883.0 5.8 0.0
2152 234.0 115.0 14000.0 488.0 11000.0 242374454.0 661017 12906 771.0 18000000.0 1981.0 783.0 8.5 16000.0
2153 37.0 120.0 0.0 1000.0 3000.0 173585516.0 200077 7860 189.0 18000000.0 1992.0 1000.0 6.6 0.0
2154 171.0 135.0 14000.0 252.0 559.0 128300000.0 139288 1591 339.0 19400870.0 1977.0 481.0 7.7 0.0
2155 148.0 90.0 2.0 807.0 16000.0 20259297.0 24969 19952 258.0 20000000.0 2006.0 1000.0 4.7 0.0
2156 50.0 100.0 12000.0 605.0 936.0 153665036.0 84824 4121 95.0 28000000.0 1987.0 901.0 6.4 0.0
2157 121.0 105.0 163.0 338.0 1000.0 132541238.0 30058 2505 236.0 33000000.0 2003.0 409.0 5.5 800.0
2158 185.0 138.0 438.0 173.0 12000.0 130727000.0 887467 13184 916.0 19000000.0 1991.0 826.0 8.6 40000.0
2159 61.0 94.0 122.0 617.0 1000.0 121697350.0 114610 4263 176.0 20000000.0 1992.0 619.0 7.0 0.0
2160 156.0 101.0 79.0 218.0 608.0 117224271.0 47794 1787 81.0 20000000.0 2010.0 362.0 7.1 0.0
2161 75.0 131.0 82.0 85.0 813.0 102922376.0 51314 1520 265.0 20000000.0 1978.0 366.0 5.7 0.0
2162 100.0 91.0 67.0 597.0 2000.0 94497271.0 17829 4729 99.0 20000000.0 2008.0 641.0 3.7 0.0
2163 511.0 112.0 0.0 697.0 6000.0 137387272.0 300110 9049 807.0 20000000.0 2013.0 960.0 7.5 131000.0
2164 75.0 95.0 32.0 563.0 826.0 82301521.0 22679 3558 149.0 32000000.0 2005.0 642.0 4.6 773.0
2165 148.0 100.0 265.0 265.0 989.0 84518155.0 35965 2654 144.0 20000000.0 2014.0 830.0 4.9 11000.0
2166 253.0 105.0 154.0 501.0 884.0 80050171.0 186984 2287 491.0 20000000.0 2007.0 617.0 6.9 0.0
2167 204.0 108.0 0.0 487.0 2000.0 81257845.0 210680 4403 479.0 35000000.0 2003.0 931.0 7.1 0.0
2168 72.0 101.0 545.0 545.0 1000.0 70360285.0 81783 3816 283.0 18000000.0 1995.0 1000.0 5.8 0.0
2169 98.0 114.0 118.0 40.0 489.0 12831121.0 44979 679 298.0 30000000.0 2004.0 93.0 7.0 0.0
2170 62.0 109.0 322.0 861.0 1000.0 69148997.0 98794 6313 251.0 37000000.0 2004.0 960.0 5.4 0.0
2171 549.0 115.0 729.0 552.0 8000.0 82624961.0 205284 9578 439.0 20000000.0 2011.0 727.0 7.3 22000.0
2172 106.0 117.0 99.0 165.0 596.0 67325559.0 58222 1293 331.0 20000000.0 2003.0 265.0 7.1 0.0
2173 123.0 107.0 30.0 318.0 742.0 62933793.0 62421 2341 185.0 20000000.0 2010.0 360.0 5.8 10000.0
2174 597.0 134.0 0.0 500.0 2000.0 56667870.0 439176 4251 695.0 20000000.0 2013.0 660.0 8.1 83000.0
2175 64.0 118.0 30.0 284.0 962.0 56398162.0 28649 2390 185.0 20000000.0 2002.0 593.0 5.7 2000.0
2176 40.0 121.0 0.0 721.0 2000.0 60072596.0 7664 6657 68.0 20000000.0 2010.0 907.0 4.4 0.0
2177 111.0 105.0 13000.0 658.0 40000.0 56362352.0 357581 42330 588.0 20000000.0 1990.0 967.0 7.9 16000.0
2179 31.0 114.0 0.0 582.0 982.0 65623128.0 7354 2753 50.0 20000000.0 2012.0 618.0 4.8 0.0
2181 81.0 100.0 24.0 851.0 15000.0 55461307.0 4654 18786 46.0 20000000.0 2016.0 1000.0 6.7 18000.0
2182 99.0 85.0 64.0 729.0 3000.0 48546578.0 50415 6539 613.0 20000000.0 2006.0 869.0 2.7 806.0
2183 80.0 72.0 2.0 434.0 1000.0 48423368.0 13324 3402 79.0 20000000.0 2002.0 677.0 5.8 302.0
2185 85.0 72.0 0.0 384.0 3000.0 47887943.0 11634 4480 58.0 20000000.0 2003.0 455.0 5.4 227.0
2186 140.0 89.0 19.0 349.0 526.0 46363118.0 25960 1383 389.0 20000000.0 2005.0 392.0 4.1 1000.0
2187 184.0 96.0 9.0 107.0 826.0 47852604.0 62364 1825 337.0 20000000.0 2007.0 626.0 5.9 0.0
2188 89.0 77.0 25.0 16.0 304.0 45542421.0 13319 575 53.0 30000000.0 2000.0 253.0 6.3 347.0
2190 61.0 111.0 132.0 455.0 1000.0 42652003.0 18915 2851 87.0 20000000.0 2015.0 465.0 6.8 33000.0
2192 112.0 93.0 82.0 729.0 926.0 39737645.0 89687 4293 666.0 20000000.0 2007.0 869.0 2.3 0.0
2193 166.0 129.0 468.0 183.0 919.0 37567440.0 113068 2024 337.0 20000000.0 1982.0 691.0 6.9 0.0
2194 474.0 128.0 310.0 77.0 745.0 44988180.0 195333 1058 409.0 20000000.0 2015.0 168.0 8.1 80000.0
2195 165.0 110.0 119.0 332.0 1000.0 39263506.0 40469 2382 135.0 22000000.0 2008.0 931.0 6.1 0.0
2196 131.0 137.0 70.0 464.0 4000.0 39143839.0 38658 5746 284.0 20000000.0 2006.0 884.0 5.0 930.0
2197 29.0 124.0 8.0 232.0 508.0 37672350.0 5427 1660 51.0 20000000.0 1998.0 270.0 5.5 0.0
2198 43.0 93.0 12.0 636.0 18000.0 38037513.0 49680 20188 117.0 20000000.0 1991.0 769.0 6.2 0.0
2199 111.0 115.0 272.0 1000.0 49000.0 37442180.0 28005 52571 236.0 20000000.0 2006.0 2000.0 6.2 0.0
2201 333.0 105.0 210.0 101.0 978.0 35596227.0 79461 1454 463.0 20000000.0 2010.0 191.0 6.3 10000.0
2202 37.0 127.0 16.0 399.0 565.0 35422828.0 19126 1735 155.0 20000000.0 1997.0 441.0 6.7 0.0
2203 122.0 82.0 82.0 354.0 759.0 36658108.0 39095 2898 187.0 20000000.0 2010.0 401.0 3.5 16000.0
2205 156.0 103.0 189.0 949.0 2000.0 34290142.0 54242 4662 145.0 19800000.0 2014.0 1000.0 6.6 14000.0
2206 293.0 104.0 53.0 652.0 22000.0 33422556.0 99236 33903 321.0 20000000.0 2008.0 11000.0 7.5 0.0
2207 233.0 98.0 406.0 406.0 860.0 32774834.0 136048 2609 700.0 30000000.0 2004.0 523.0 7.2 0.0
2208 282.0 92.0 34.0 322.0 383.0 34334256.0 35131 1945 255.0 11000000.0 2013.0 333.0 4.8 16000.0
2209 57.0 123.0 36.0 631.0 10000.0 32051917.0 42315 12338 140.0 20000000.0 1995.0 1000.0 6.6 0.0
2210 153.0 88.0 92.0 636.0 31000.0 32014289.0 50337 34319 177.0 20000000.0 2013.0 881.0 3.5 13000.0
2212 324.0 128.0 835.0 755.0 11000.0 31838002.0 136673 13189 281.0 20000000.0 2008.0 896.0 7.6 10000.0
2213 122.0 107.0 58.0 47.0 141.0 36874745.0 12276 389 117.0 20000000.0 2016.0 76.0 6.3 21000.0
2214 156.0 91.0 17.0 78.0 534.0 30079316.0 75920 1083 474.0 35000000.0 2002.0 385.0 5.5 0.0
2215 161.0 90.0 12.0 587.0 786.0 35033759.0 55008 2462 93.0 19000000.0 2011.0 651.0 6.3 21000.0
2216 69.0 115.0 39.0 254.0 13000.0 29753944.0 90677 14275 389.0 20000000.0 1998.0 481.0 6.5 0.0
2218 258.0 113.0 108.0 22.0 1000.0 31146570.0 55441 1136 165.0 20000000.0 2010.0 100.0 6.9 0.0
2221 31.0 101.0 154.0 497.0 1000.0 53146000.0 9845 3174 77.0 20000000.0 1996.0 816.0 6.1 613.0
2223 273.0 108.0 1000.0 1000.0 14000.0 34126138.0 666937 19364 1514.0 20000000.0 2004.0 4000.0 8.3 52000.0
2224 91.0 105.0 99.0 518.0 2000.0 25677801.0 41273 4813 136.0 20000000.0 2010.0 938.0 5.8 0.0
2225 190.0 109.0 453.0 2000.0 18000.0 26415649.0 94892 33878 189.0 20000000.0 2008.0 11000.0 6.8 0.0
2227 93.0 99.0 26.0 650.0 720.0 25584685.0 15877 3327 102.0 20000000.0 2007.0 669.0 5.9 590.0
2229 180.0 104.0 14.0 756.0 2000.0 31584722.0 101730 5707 131.0 20000000.0 2010.0 934.0 6.4 0.0
2231 112.0 75.0 19.0 806.0 1000.0 23078294.0 25870 3590 281.0 9000000.0 2006.0 934.0 5.1 0.0
2233 84.0 90.0 0.0 518.0 681.0 25077977.0 10986 2486 84.0 20000000.0 2010.0 611.0 5.3 0.0
2234 120.0 97.0 212.0 637.0 960.0 23292105.0 39541 3261 334.0 20000000.0 2006.0 917.0 5.3 3000.0
2236 103.0 89.0 0.0 470.0 87000.0 20916309.0 5332 88422 37.0 40000000.0 2009.0 570.0 4.9 431.0
2237 59.0 106.0 835.0 458.0 1000.0 21200000.0 34774 3598 162.0 20000000.0 1995.0 967.0 6.8 1000.0
2238 86.0 96.0 24.0 374.0 646.0 28876924.0 4303 1780 35.0 20000000.0 2016.0 441.0 7.1 0.0
2240 114.0 104.0 0.0 877.0 2000.0 20241395.0 42664 5123 403.0 20000000.0 1998.0 1000.0 6.1 0.0
2242 290.0 108.0 13000.0 285.0 606.0 32000000.0 422432 1885 1040.0 806947.0 1960.0 332.0 8.5 18000.0
2243 80.0 112.0 41.0 490.0 1000.0 19151864.0 36983 3301 100.0 40000000.0 2008.0 500.0 5.9 0.0
2244 98.0 104.0 19.0 942.0 15000.0 23393765.0 31323 18760 76.0 20000000.0 2014.0 989.0 6.3 0.0
2245 88.0 113.0 0.0 949.0 995.0 18882880.0 20539 4039 125.0 20000000.0 2007.0 975.0 5.9 681.0
2246 13.0 98.0 15.0 281.0 691.0 8500000.0 2061 1761 34.0 20000000.0 1981.0 374.0 5.4 501.0
2248 60.0 114.0 160.0 271.0 1000.0 18252684.0 18366 1816 219.0 30000000.0 1998.0 367.0 6.9 0.0
2249 154.0 124.0 57.0 905.0 11000.0 19661987.0 83786 17050 231.0 20000000.0 2007.0 3000.0 7.5 0.0
2250 274.0 148.0 0.0 826.0 17000.0 18352454.0 426359 18752 760.0 15000000.0 2007.0 882.0 8.2 76000.0
2251 110.0 108.0 480.0 579.0 970.0 17803796.0 26100 4374 97.0 20000000.0 2006.0 931.0 5.9 484.0
2253 165.0 108.0 0.0 844.0 16000.0 25753840.0 219091 23296 592.0 19000000.0 1996.0 4000.0 7.3 12000.0
2254 45.0 68.0 0.0 253.0 304.0 18081626.0 4180 861 32.0 20000000.0 2005.0 286.0 6.4 264.0
2255 45.0 103.0 0.0 801.0 21000.0 17518220.0 9105 25263 76.0 20000000.0 1995.0 1000.0 6.6 0.0
2258 43.0 88.0 0.0 939.0 3000.0 16988996.0 3875 8189 75.0 35000000.0 2002.0 968.0 4.0 422.0
2259 201.0 128.0 395.0 161.0 283.0 15797907.0 68119 904 230.0 20000000.0 2007.0 206.0 7.6 0.0
2260 192.0 124.0 0.0 430.0 6000.0 16248701.0 189683 7567 559.0 20000000.0 2003.0 979.0 7.7 0.0
2261 77.0 84.0 2.0 472.0 787.0 15712072.0 13210 2915 138.0 20000000.0 2004.0 555.0 5.8 269.0
2262 350.0 122.0 308.0 10000.0 17000.0 191449475.0 348010 44061 1535.0 37000000.0 2008.0 12000.0 5.2 19000.0
2263 81.0 101.0 13.0 499.0 651.0 15408822.0 14147 2698 92.0 20000000.0 2003.0 555.0 5.6 401.0
2264 81.0 98.0 143.0 153.0 302.0 15464026.0 23076 1189 158.0 20000000.0 2000.0 216.0 5.3 1000.0
2266 27.0 225.0 126.0 202.0 940.0 8000000.0 6484 1934 100.0 20000000.0 1965.0 208.0 6.6 1000.0
2268 111.0 88.0 82.0 329.0 869.0 14174654.0 74945 2857 359.0 25000000.0 2008.0 624.0 1.9 0.0
2269 107.0 88.0 190.0 163.0 137000.0 15988876.0 26236 137712 110.0 27000000.0 2009.0 459.0 5.7 0.0
2270 34.0 94.0 36.0 507.0 13000.0 13801755.0 23928 15183 100.0 20000000.0 1997.0 828.0 6.6 0.0
2271 151.0 117.0 20.0 783.0 11000.0 13987482.0 58957 15713 91.0 20000000.0 2011.0 904.0 6.0 0.0
2273 76.0 99.0 272.0 62.0 1000.0 12181484.0 26390 1189 176.0 40000000.0 2004.0 87.0 4.8 713.0
2274 150.0 96.0 83.0 926.0 26000.0 13630226.0 112516 30541 223.0 20000000.0 2009.0 968.0 6.2 0.0
2275 67.0 98.0 11000.0 967.0 1000.0 13383737.0 29385 4302 86.0 20000000.0 1994.0 979.0 7.5 979.0
2276 36.0 123.0 6.0 85.0 541.0 13391174.0 5796 908 177.0 20000000.0 2006.0 249.0 6.3 0.0
2278 156.0 102.0 563.0 385.0 12000.0 12469811.0 69172 13156 316.0 22000000.0 2005.0 442.0 6.6 0.0
2279 64.0 94.0 394.0 565.0 922.0 12398628.0 21542 2880 88.0 20000000.0 2002.0 855.0 6.1 977.0
2280 210.0 102.0 192.0 31.0 346.0 13214030.0 60516 500 147.0 20000000.0 2008.0 41.0 6.7 0.0
2281 113.0 108.0 212.0 347.0 969.0 12232937.0 22823 2799 113.0 22000000.0 2009.0 794.0 5.6 0.0
2283 5.0 93.0 18.0 181.0 400.0 11784000.0 6701 1151 26.0 20000000.0 1994.0 220.0 4.3 444.0
2286 214.0 115.0 214.0 968.0 14000.0 12626905.0 32567 27214 106.0 20000000.0 2016.0 12000.0 6.3 0.0
2287 104.0 96.0 11000.0 223.0 11000.0 10569071.0 35586 11867 131.0 20000000.0 1997.0 474.0 7.4 0.0
2289 175.0 101.0 53.0 580.0 14000.0 13650738.0 61360 16926 129.0 20000000.0 2015.0 1000.0 6.6 25000.0
2290 20.0 106.0 277.0 383.0 22000.0 10555348.0 17349 24887 42.0 20000000.0 1989.0 2000.0 6.0 855.0
2291 69.0 101.0 11000.0 2.0 1000.0 9714482.0 30083 1614 140.0 20000000.0 1996.0 612.0 6.8 0.0
2292 168.0 87.0 0.0 548.0 22000.0 8579684.0 89547 24324 199.0 9000000.0 2007.0 557.0 7.4 0.0
2293 166.0 111.0 0.0 725.0 856.0 9525276.0 60156 3309 299.0 20000000.0 2007.0 742.0 6.8 0.0
2294 160.0 99.0 52.0 148.0 22000.0 8855646.0 49855 23409 117.0 21000000.0 2009.0 1000.0 7.2 10000.0
2297 53.0 91.0 10.0 436.0 716.0 8104069.0 9785 2700 26.0 20000000.0 2007.0 537.0 4.5 233.0
2298 76.0 108.0 54.0 463.0 786.0 8054280.0 6838 2730 117.0 20000000.0 2004.0 567.0 6.3 924.0
2300 401.0 148.0 0.0 175.0 204.0 8093318.0 61935 707 242.0 20000000.0 2014.0 178.0 6.7 18000.0
2301 31.0 77.0 3.0 593.0 787.0 7382993.0 3851 2185 114.0 20000000.0 2006.0 690.0 2.8 346.0
2302 65.0 110.0 9.0 826.0 997.0 8888355.0 7894 3177 25.0 20000000.0 2013.0 941.0 5.0 0.0
2304 45.0 83.0 119.0 633.0 885.0 7001720.0 8560 2907 205.0 12000000.0 2008.0 816.0 4.3 797.0
2307 58.0 87.0 29.0 522.0 1000.0 6563357.0 18571 4218 120.0 20000000.0 2008.0 794.0 5.3 847.0
2311 232.0 100.0 0.0 407.0 21000.0 5480996.0 89383 39507 293.0 8700000.0 2006.0 18000.0 7.1 0.0
2312 116.0 116.0 150.0 956.0 18000.0 6002756.0 24997 21200 75.0 20000000.0 2012.0 1000.0 7.2 13000.0
2314 79.0 111.0 650.0 181.0 690.0 5205343.0 11958 1573 39.0 20000000.0 2009.0 224.0 6.4 1000.0
2315 167.0 100.0 143.0 430.0 829.0 5005883.0 29649 2295 361.0 20000000.0 2004.0 681.0 6.1 0.0
2316 350.0 125.0 78.0 745.0 1000.0 5749134.0 45799 3979 180.0 20000000.0 2014.0 969.0 7.0 0.0
2318 99.0 119.0 18.0 9.0 20.0 4234040.0 14301 64 45.0 20000000.0 2008.0 18.0 7.0 0.0
2319 231.0 135.0 162.0 228.0 23000.0 4001121.0 48346 36398 230.0 20000000.0 2007.0 13000.0 7.0 0.0
2320 119.0 93.0 19.0 619.0 15000.0 3749061.0 28629 30134 113.0 20000000.0 2012.0 13000.0 4.9 0.0
2321 182.0 114.0 0.0 446.0 975.0 3519627.0 41737 3014 105.0 20000000.0 2008.0 877.0 6.9 0.0
2322 245.0 124.0 0.0 631.0 22000.0 3081925.0 55842 24732 274.0 21000000.0 2008.0 1000.0 7.5 13000.0
2325 26.0 124.0 42.0 161.0 801.0 2000000.0 2998 1462 74.0 20000000.0 1980.0 174.0 4.5 1000.0
2327 27.0 118.0 14.0 400.0 2000.0 2246000.0 2302 3384 20.0 20000000.0 2015.0 769.0 7.0 0.0
2328 28.0 80.0 121.0 587.0 836.0 1646664.0 4518 2467 66.0 20000000.0 2003.0 624.0 2.8 241.0
2329 146.0 107.0 110.0 722.0 23000.0 1190018.0 261317 25088 1137.0 20000000.0 2002.0 876.0 7.5 20000.0
2331 93.0 115.0 115.0 977.0 9000.0 882710.0 16215 11433 138.0 24000000.0 2000.0 1000.0 6.4 401.0
2332 28.0 88.0 12.0 231.0 979.0 1064277.0 14015 1978 83.0 20000000.0 2012.0 532.0 6.7 831.0
2333 131.0 122.0 11000.0 188.0 11000.0 531009.0 7976 22319 61.0 10000000.0 2015.0 11000.0 5.3 0.0
2335 21.0 101.0 25.0 407.0 18000.0 375474.0 2613 20354 46.0 20000000.0 2005.0 723.0 6.2 445.0
2337 9.0 107.0 58.0 324.0 699.0 305070.0 3843 1592 25.0 20000000.0 1994.0 533.0 6.4 399.0
2340 138.0 107.0 14.0 311.0 403.0 1183354.0 13026 1577 75.0 20000000.0 2010.0 368.0 5.1 0.0
2341 42.0 100.0 3.0 442.0 14000.0 121972.0 9868 15612 81.0 22000000.0 2002.0 506.0 5.5 217.0
2343 92.0 110.0 278.0 181.0 3000.0 263365.0 6147 3785 36.0 20000000.0 2010.0 602.0 5.4 0.0
2356 92.0 236.0 0.0 232.0 933.0 184208848.0 186485 2398 382.0 22000000.0 1990.0 839.0 8.0 0.0
2357 286.0 97.0 52.0 384.0 3000.0 100292856.0 160418 5547 296.0 20000000.0 2011.0 957.0 5.7 16000.0
2358 43.0 113.0 17.0 551.0 14000.0 58571513.0 30213 15914 112.0 19000000.0 1989.0 599.0 6.8 0.0
2359 69.0 95.0 15.0 528.0 1000.0 51431160.0 62861 3092 232.0 20000000.0 2004.0 852.0 5.9 0.0
2360 242.0 103.0 0.0 157.0 611.0 103001286.0 222018 1212 869.0 15000000.0 1996.0 422.0 7.2 11000.0
2361 149.0 91.0 17.0 670.0 1000.0 41867960.0 65512 3023 478.0 20000000.0 2001.0 795.0 5.5 0.0
2363 198.0 116.0 0.0 459.0 1000.0 210609762.0 732212 3230 809.0 19000000.0 1985.0 690.0 8.5 39000.0
2364 147.0 93.0 37.0 545.0 885.0 40846082.0 45317 2872 536.0 19000000.0 1999.0 828.0 5.6 0.0
2365 36.0 113.0 0.0 256.0 607.0 51697449.0 8346 1465 59.0 13000000.0 2009.0 269.0 4.1 1000.0
2367 181.0 101.0 8.0 110.0 544.0 27758465.0 77987 1292 120.0 19000000.0 2010.0 449.0 6.1 0.0
2368 97.0 95.0 189.0 306.0 500.0 56127162.0 57479 2020 205.0 18000000.0 2003.0 308.0 5.4 0.0
2372 308.0 101.0 42.0 219.0 991.0 39103378.0 93272 2609 251.0 20000000.0 2010.0 894.0 6.5 0.0
2376 252.0 131.0 33.0 326.0 876.0 21483154.0 98741 1985 236.0 19000000.0 2013.0 526.0 7.6 53000.0
2377 102.0 129.0 51.0 630.0 948.0 8396942.0 72715 4324 103.0 19000000.0 2008.0 822.0 6.5 0.0
2378 134.0 100.0 14.0 356.0 3000.0 12561.0 71276 4094 181.0 19000000.0 2010.0 547.0 6.4 13000.0
2380 136.0 97.0 31.0 562.0 2000.0 6923891.0 43867 5519 83.0 23000000.0 2011.0 2000.0 6.3 0.0
2382 10.0 92.0 22.0 0.0 2.0 2119994.0 1153 2 15.0 19000000.0 1993.0 0.0 5.7 238.0
2385 220.0 90.0 15.0 16000.0 87000.0 64255243.0 80903 120797 518.0 19000000.0 2005.0 17000.0 6.0 0.0
2386 241.0 81.0 0.0 836.0 12000.0 22245861.0 143251 25489 710.0 19000000.0 2002.0 11000.0 7.7 0.0
2389 156.0 118.0 0.0 551.0 40000.0 10562387.0 213226 43105 648.0 18500000.0 1998.0 693.0 7.7 15000.0
2390 192.0 100.0 0.0 985.0 3000.0 18439082.0 94292 7252 287.0 18500000.0 2009.0 2000.0 6.4 13000.0
2391 351.0 97.0 89.0 329.0 920.0 150056505.0 216581 2771 397.0 18000000.0 2014.0 798.0 6.4 21000.0
2392 57.0 114.0 55.0 360.0 789.0 119938730.0 265818 2085 213.0 18000000.0 1994.0 424.0 6.9 0.0
2393 99.0 130.0 545.0 697.0 15000.0 114968774.0 153468 28018 204.0 18000000.0 1988.0 11000.0 7.3 0.0
2394 343.0 82.0 119.0 6.0 332.0 128505958.0 297014 505 1198.0 18000000.0 2006.0 165.0 7.3 0.0
2395 163.0 96.0 126.0 584.0 2000.0 95001351.0 131801 4380 548.0 18000000.0 2001.0 788.0 6.2 0.0
2396 110.0 105.0 12000.0 643.0 12000.0 76400000.0 58743 14762 192.0 17000000.0 1984.0 664.0 6.6 0.0
2397 233.0 122.0 301.0 457.0 1000.0 75072454.0 96569 2759 522.0 20000000.0 2005.0 539.0 6.7 0.0
2398 91.0 88.0 31.0 489.0 1000.0 65535067.0 59380 2604 202.0 17000000.0 1999.0 489.0 5.7 0.0
2399 169.0 110.0 179.0 734.0 12000.0 13998282.0 24854 15044 374.0 16000000.0 2014.0 1000.0 3.1 31000.0
2400 142.0 103.0 15.0 172.0 723.0 6061759.0 49077 1615 475.0 17000000.0 2005.0 552.0 6.3 0.0
2401 50.0 106.0 8.0 521.0 748.0 64955956.0 10104 3956 69.0 18000000.0 2004.0 656.0 5.7 265.0
2402 195.0 98.0 72.0 566.0 1000.0 60057639.0 107815 3151 485.0 18000000.0 2003.0 624.0 7.1 10000.0
2403 129.0 68.0 116.0 481.0 8000.0 53868030.0 183425 10557 425.0 17000000.0 1997.0 503.0 7.0 0.0
2404 156.0 94.0 52.0 261.0 567.0 59573085.0 13562 2259 103.0 18000000.0 2016.0 312.0 6.1 19000.0
2405 103.0 99.0 42.0 557.0 975.0 52691009.0 18727 3567 45.0 21000000.0 2011.0 569.0 6.6 0.0
2406 217.0 107.0 323.0 794.0 1000.0 59735548.0 290949 4223 629.0 15000000.0 1987.0 1000.0 7.8 13000.0
2407 134.0 180.0 869.0 521.0 692.0 51600000.0 270790 3076 549.0 18000000.0 1984.0 670.0 8.3 16000.0
2408 146.0 89.0 29.0 458.0 2000.0 43818159.0 27664 4867 260.0 20000000.0 2008.0 690.0 3.9 1000.0
2409 159.0 97.0 70.0 625.0 2000.0 86049418.0 245989 5032 554.0 17000000.0 2004.0 1000.0 7.0 0.0
2410 111.0 113.0 22.0 148.0 727.0 43601508.0 35718 1310 317.0 18000000.0 2003.0 171.0 6.7 0.0
2413 44.0 103.0 0.0 805.0 12000.0 41382841.0 27149 14672 96.0 18000000.0 1986.0 899.0 6.3 0.0
2414 588.0 119.0 0.0 529.0 15000.0 42335698.0 395087 21668 1101.0 18000000.0 2014.0 6000.0 7.8 114000.0
2415 415.0 98.0 11000.0 218.0 594.0 33404871.0 150082 1353 384.0 18000000.0 2013.0 268.0 7.3 36000.0
2416 279.0 111.0 521.0 64.0 97.0 31471430.0 83374 313 828.0 15000000.0 2006.0 68.0 7.6 0.0
2417 97.0 94.0 23.0 582.0 2000.0 30222640.0 36666 4868 144.0 25000000.0 2003.0 1000.0 5.3 0.0
2418 60.0 122.0 380.0 2000.0 18000.0 26830000.0 101889 32930 365.0 18000000.0 1989.0 11000.0 7.9 0.0
2419 27.0 81.0 8.0 341.0 844.0 26906039.0 29621 2653 76.0 18000000.0 1996.0 456.0 5.3 588.0
2420 212.0 89.0 0.0 606.0 2000.0 21378000.0 46492 4877 335.0 1000000.0 1980.0 826.0 6.8 7000.0
2421 110.0 106.0 80.0 723.0 2000.0 43853424.0 35514 5024 114.0 18000000.0 2011.0 795.0 7.1 15000.0
2423 190.0 86.0 62.0 59.0 390.0 23993605.0 52467 727 248.0 18000000.0 2009.0 258.0 5.8 0.0
2424 77.0 103.0 130.0 406.0 691.0 26400000.0 62009 2481 109.0 18000000.0 1984.0 476.0 5.8 2000.0
2425 151.0 121.0 17000.0 356.0 22000.0 45250.0 235133 23008 494.0 18000000.0 1980.0 394.0 8.3 0.0
2426 111.0 109.0 7.0 827.0 2000.0 22927390.0 25344 4947 77.0 18000000.0 2009.0 980.0 5.6 0.0
2427 64.0 109.0 272.0 124.0 155.0 4250320.0 14870 605 86.0 18000000.0 1985.0 144.0 6.8 0.0
2428 134.0 123.0 64.0 637.0 808.0 22452209.0 14062 5734 82.0 18000000.0 2009.0 720.0 5.0 0.0
2429 450.0 94.0 0.0 223.0 11000.0 18329466.0 279179 11984 440.0 18000000.0 2010.0 642.0 7.6 63000.0
2430 128.0 94.0 11000.0 975.0 11000.0 17071230.0 31169 23283 192.0 18000000.0 2000.0 11000.0 6.7 812.0
2431 68.0 115.0 13.0 111.0 757.0 17174870.0 15817 1201 210.0 18000000.0 2000.0 220.0 6.7 0.0
2432 97.0 107.0 24.0 85.0 10000.0 26284475.0 9051 10691 68.0 17000000.0 2015.0 566.0 5.7 0.0
2433 54.0 91.0 38.0 362.0 17000.0 16702864.0 8023 18711 49.0 18000000.0 2004.0 632.0 5.2 591.0
2434 99.0 125.0 34.0 1000.0 16000.0 15561627.0 39105 21622 359.0 18000000.0 2001.0 4000.0 7.5 0.0
2437 192.0 90.0 44.0 729.0 12000.0 15281286.0 64646 16004 105.0 18000000.0 2009.0 904.0 6.5 0.0
2438 25.0 98.0 28.0 102.0 372.0 8000000.0 1400 927 41.0 18000000.0 1981.0 262.0 5.0 346.0
2439 104.0 109.0 128.0 1000.0 11000.0 13491653.0 23728 14995 213.0 18000000.0 2001.0 2000.0 6.1 813.0
2441 146.0 90.0 31.0 179.0 210.0 10494494.0 19586 676 109.0 18000000.0 2013.0 193.0 4.4 4000.0
2442 124.0 112.0 0.0 177.0 805.0 7837632.0 46396 1466 287.0 18000000.0 1997.0 223.0 7.5 0.0
2443 107.0 94.0 0.0 197.0 712.0 15155772.0 8895 1673 48.0 18000000.0 2014.0 341.0 5.7 3000.0
2444 11.0 105.0 6.0 371.0 723.0 8508843.0 7470 2368 35.0 18000000.0 1989.0 422.0 5.5 0.0
2446 38.0 112.0 213.0 45.0 567.0 6734844.0 29591 711 118.0 17000000.0 1986.0 67.0 5.9 0.0
2447 60.0 108.0 25.0 94.0 1000.0 6000000.0 10832 1263 102.0 18000000.0 1981.0 115.0 6.7 0.0
2449 148.0 127.0 13000.0 940.0 40000.0 5887457.0 142416 56585 420.0 18000000.0 1994.0 13000.0 7.9 0.0
2450 217.0 111.0 655.0 405.0 24000.0 13362308.0 31898 39307 111.0 18000000.0 2013.0 14000.0 6.9 0.0
2453 40.0 99.0 379.0 251.0 456.0 5333658.0 2541 1356 54.0 20000000.0 1982.0 278.0 3.5 0.0
2457 128.0 108.0 11000.0 922.0 11000.0 3203044.0 25165 14843 155.0 18000000.0 2003.0 944.0 6.4 827.0
